,nn2,nn16,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_Prime_Ligand_efficiency_ln,lig_C,lig_HD,as_flex_all,AlogP,predicted_score
321,-0.264,3.477,-26.9589160505711,-1.9387706524869799,-26.9589160506148,-1.93877065248699,-7.2703751536475005,2.0,0.0,26.0,2.9901,0.3148904740069096
322,3.6189999999999998,8.874,-16.9942709500647,-1.1621138464101202,-16.9942709501047,-1.16211384641014,-4.76704414173379,5.0,0.0,34.0,3.063,6.109412194809687
323,0.17,-0.05400000000000001,-14.359095343388601,-1.4210854715202e-14,-14.3590953452513,0.0,-4.87424755571491,4.0,0.0,22.0,-0.9683,0.7354625917309165
324,-0.24,3.4730000000000003,-25.86645369674809,-1.95020584533424,-25.866453696791698,-1.95020584533427,-6.9757560696075,2.0,0.0,26.0,2.9901,0.0
325,-0.313,-0.2,-24.145923223095487,-1.34398898058173,-24.145923223070003,-1.34398898058173,-6.635213747964861,7.0,0.0,27.0,3.1092,0.2401151557364861
326,-0.406,3.489,-32.5929811697424,-1.5447517374046105,-32.5929811697533,-1.5447517374045698,-9.14262108703576,4.0,1.0,45.0,1.5091,0.0
327,7.932,5.675,-36.451339745348406,-1.08809980077412,-36.451339745355696,-1.08809980077412,-9.830325310728881,6.0,2.0,33.0,0.5071,0.34241098686324684
328,-0.039,2.399,-23.9387083614274,-1.4050530534418495,-23.9387083614674,-1.4050530534418602,-6.8692538329207995,4.0,0.0,41.0,2.5228,3.6879761616736415
329,-0.049,1.681,-27.1459481378515,-1.32907706850192,-27.1459481378079,-1.3290770685018705,-7.98904791303212,4.0,0.0,34.0,2.2491,0.0
330,4.136,3.647,-35.3997657119762,-1.39144541337974,-35.3997657119871,-1.3914454133797602,-9.727729602907598,6.0,2.0,30.0,-0.1573,1.0921490588171279
331,4.011,6.0520000000000005,-33.2494541374035,-2.1635877986041496,-33.2494541373781,-2.1635877986041496,-8.966829555738,1.0,0.0,38.0,3.1683,1.248143598040082
332,2.123,1.432,-29.4700610315922,-1.31401152887013,-29.4700610316322,-1.31401152887014,-7.947589550657178,7.0,2.0,33.0,0.3289,0.0
333,0.287,-1.304,-11.4075854681032,-1.4210854715202e-14,-11.4075854680596,0.0,-3.87234670811714,4.0,0.0,25.0,-0.9683,0.0
334,-0.08900000000000001,-0.8259999999999998,-18.4021882477995,-1.3366551414648502,-18.4021882477992,-1.3366551414648702,-5.280539795497539,5.0,0.0,23.0,2.3859,0.0
335,11.19,2.602,-19.4798887393918,-0.9525003344203778,-19.4798887393918,-0.9525003344203778,-5.58978781844179,2.0,0.0,42.0,1.9278,2.212141387930955
336,6.52,5.003,-30.2463233084709,-2.0684119264289498,-30.246323308507304,-2.06841192642896,-7.774661443878949,2.0,0.0,30.0,3.4462,0.0
337,1.805,-1.381,-21.883109726211806,0.0,-21.8831097262519,0.0,-7.428301821503027,3.0,3.0,29.0,-3.6119,0.0
338,-1.0190000000000001,3.4619999999999997,-22.170073152115002,-1.3120768883981202,-22.170073152114693,-1.3120768883981502,-6.52464875230149,4.0,0.0,35.0,1.8584,1.4485792482207989
339,1.011,-1.274,-3.58646999258053,4.2632564145606005e-14,-3.5864699925405086,0.0,-1.21744038721976,4.0,0.0,33.0,-0.9683,3.1070005804408902
340,1.143,3.487,-30.8567934018538,-1.99218889459286,-30.8567934018538,-1.99218889459286,-7.5425258362996495,10.0,1.0,25.0,0.8557,0.5066888148903753
341,0.363,0.152,-20.8435515528072,2.8421709430404e-14,-20.8435515528072,0.0,-7.466098631545291,4.0,0.0,21.0,-0.9129999999999999,1.1436711042844223
342,1.258,4.248,-29.9751540258039,-1.25217771240926,-29.9751540258039,-1.25217771240926,-9.733957803742706,6.0,0.0,34.0,0.3302,5.124058974367816
343,-0.5660000000000001,4.6389999999999985,-34.4353083669921,-2.18639669436674,-34.435308366966595,-2.18639669436674,-9.286634888803905,1.0,2.0,38.0,1.7573,0.0
344,0.898,-3.108,-13.6579255392098,0.0,-13.6579255391844,0.0,-4.63623289515113,3.0,3.0,46.0,-3.6119,0.16391052232597014
345,1.703,-0.698,-33.6003057523521,4.2632564145606005e-14,-33.6003057523267,0.0,-10.911168566630199,6.0,1.0,35.0,0.1662,1.884198947706737
346,-0.636,-0.797,-15.034762629577001,-1.73829883510224,-15.034762629617,-1.7382988351022601,-4.882301685576259,6.0,0.0,40.0,0.3302,3.8018701599842446
347,0.287,-1.0390000000000001,-15.715785691514599,-1.4210854715202e-14,-15.715785693377304,0.0,-5.334781068103619,4.0,1.0,18.0,-1.6156,0.9896326946793602
348,1.196,2.03,-22.3960559720108,-1.4205887309946001,-22.396055971992602,-1.42058873099464,-6.03984702401106,7.0,0.0,43.0,3.3147,0.0
349,2.245,3.529,-37.4804134264268,-1.36606445836918,-37.4804134263868,-1.36606445836914,-10.299484188227801,6.0,2.0,32.0,-0.1573,0.7993673022296983
350,0.715,-0.703,-15.937424507214,-1.00167336622063,-15.937424507214,-1.00167336622066,-4.825742277170369,3.0,0.0,23.0,1.3163,0.0
351,0.6629999999999999,-0.33399999999999996,-22.996807109240798,-1.30170212335982,-22.9968071092808,-1.30170212335983,-6.319440730457552,7.0,0.0,27.0,3.1092,0.5269696752191964
352,4.65,4.0710000000000015,-34.563947280046705,-2.4172217546453703,-34.563947280046705,-2.4172217546453703,-8.88448442231603,2.0,0.0,37.0,3.4462,0.474220875671526
353,5.27,2.7560000000000002,-40.5019166345628,-1.31137647061399,-40.501916634595496,-1.31137647061395,-10.922699110849097,6.0,2.0,37.0,0.5071,0.0
354,10.042,-0.872,-28.170678741324092,-1.3397260600367202,-28.170678741331397,-1.3397260600367202,-8.08362506440102,2.0,0.0,33.0,1.9278,2.200216834310822
355,3.83,0.39,-25.0555832072132,-0.7168139333405179,-25.0555832072132,-0.7168139333405458,-6.757077668410608,1.0,2.0,30.0,1.7573,0.0
356,3.387,0.27399999999999997,-29.385651530697896,-2.2005605082375297,-29.3856515325606,-2.2005605082375204,-7.18292510178559,10.0,1.0,42.0,0.8557,0.0
357,0.371,2.7119999999999997,-28.157859261613307,-1.39469606938476,-28.157859261653403,-1.39469606938476,-7.7376794898118195,7.0,0.0,32.0,3.1092,0.8125246752904001
358,1.13,-0.255,-21.653641924138398,-1.46692587912787,-21.653641924138398,-1.4669258791279003,-5.9503437189399015,7.0,0.0,28.0,3.1092,0.3931649283261796
359,-0.39299999999999996,3.875,-11.7805250026286,-1.4065578893569897,-11.780525004491198,-1.4065578893569801,-3.38044205670336,5.0,0.0,45.0,2.3446,1.3135537689617944
360,-0.07499999999999997,0.14300000000000002,-37.848834093762,-2.15736306412882,-37.848834093722,-2.15736306412886,-10.2072064942679,2.0,0.0,35.0,2.9901,3.5146693466731445
361,1.1440000000000001,-1.43,-21.5076737203308,-1.4210854715202e-14,-21.507673720287105,0.0,-7.300858692933249,3.0,3.0,31.0,-3.6119,0.0
362,0.556,-2.793,-21.4535551344525,0.0,-21.4535551344525,0.0,-7.28248794055451,3.0,3.0,33.0,-3.6119,0.014793092928536774
363,0.059000000000000004,4.127,-38.2538334585988,-1.4955732054286701,-38.253833458573396,-1.4955732054287103,-10.7305404994134,4.0,1.0,40.0,1.5091,0.0
364,-0.106,1.6969999999999998,-23.098815960849606,-1.414767000582,-23.098815960809606,-1.41476700058202,-6.994162242738391,3.0,0.0,32.0,1.7929,0.7531041501653141
365,-0.8409999999999999,3.9539999999999997,-28.866795575497203,-0.9907582517672041,-28.866795575497203,-0.9907582517672041,-8.283376995838129,4.0,0.0,45.0,2.5228,3.9419343658502597
366,5.067,7.301,-30.525285435986,-1.4653161982450602,-30.525285435946003,-1.4653161982450202,-8.75928353427859,3.0,0.0,39.0,2.3124,3.8521888162269806
367,2.917,0.555,-19.210834434416,-1.64412279410102,-19.210834434426893,-1.64412279410104,-5.816908238085682,3.0,0.0,30.0,1.5904,0.4041169580827209
368,2.612,-0.667,-22.0898267979464,-4.2632564145606005e-14,-22.089826797979196,0.0,-6.90906324020275,8.0,0.0,30.0,1.8745,0.0
369,2.5860000000000003,0.047,-27.240080371637298,-0.96336130921425,-27.240080371677298,-0.96336130921425,-8.016751013401151,4.0,0.0,33.0,2.2491,0.19704229217384128
370,-0.078,-0.122,-33.9995477713601,-1.5142464336430401,-33.9995477714001,-1.5142464336430401,-10.006061117757602,4.0,0.0,37.0,2.2491,0.2895110942401459
371,-1.08,2.0,-36.1191906624626,-1.26360888024732,-36.1191906624226,-1.2636088802473602,-10.6298716595572,4.0,0.0,34.0,1.9075,4.841764344134528
372,-0.07299999999999998,-0.27699999999999997,-30.057864473874396,-1.23103879443764,-30.0578644738816,-1.23103879443764,-8.25979415857465,6.0,2.0,28.0,-0.1573,0.218749787120209
373,-0.5329999999999999,4.074,-38.1278600554178,-2.53039202825926,-38.127860055457894,-2.53039202825926,-10.477400217118602,1.0,0.0,54.0,2.5039,3.9873182408033374
374,4.567,-1.423,-23.1625281982124,-1.8841510132855201,-23.162528200075002,-1.8841510132855002,-6.1396907809396195,2.0,0.0,37.0,3.7385,0.7511209554906214
375,-1.3219999999999998,7.103,-35.637745823813,-1.4936910745531002,-35.637745823813,-1.4936910745531002,-10.226312898792,3.0,0.0,36.0,2.3124,6.215330900145884
376,-0.018000000000000002,0.41100000000000003,-28.421807326882092,-1.13205040153942,-28.4218073268639,-1.13205040153946,-8.364533055038821,4.0,0.0,45.0,1.8584,1.3057428348047646
377,4.829,3.4939999999999998,-42.8098604992811,-1.2854534396832702,-42.809860499241,-1.28545343968322,-11.5451135172215,6.0,2.0,39.0,0.5071,0.7347103663326185
378,1.334,-1.506,-2.9106414308807897,-4.2632564145606005e-14,-2.91064143084077,0.0,-0.9880279043181824,4.0,0.0,33.0,-0.9683,2.9978299381408884
379,0.728,3.18,-32.6116955615653,-1.40514097854606,-32.6116955615653,-1.40514097854606,-8.96157785044106,6.0,2.0,33.0,-0.1573,0.9401421122108972
380,1.1159999999999999,2.656,-30.799524747526398,-1.39322540933024,-30.799524747482806,-1.3932254093302,-8.837976979785129,5.0,0.0,36.0,2.3446,2.1357161817505848
381,-0.3720000000000001,-0.126,-28.978530882192,-1.34609118778839,-28.978530882235603,-1.3460911877883996,-7.9631971297511175,6.0,2.0,27.0,-0.1573,0.5120630994627497
382,-0.115,2.211,-28.987963637715396,-1.3085803900719202,-28.9879636376754,-1.30858039007188,-8.53115276088015,4.0,0.0,35.0,2.1122,0.0
383,1.831,4.354,-30.7139116355283,-0.7413256207205591,-30.7139116354883,-0.7413256207205171,-9.29996071885731,3.0,0.0,32.0,1.5904,0.830235952715963
384,6.047999999999999,2.866,-39.6418988066471,-1.28603840511173,-39.6418988066471,-1.28603840511173,-10.690766482844198,6.0,2.0,35.0,0.5071,0.2348130376811388
385,1.284,-1.4180000000000001,-20.9574190126732,-4.2632564145606005e-14,-20.957419012684106,0.0,-7.11407271514841,3.0,3.0,31.0,-3.6119,0.0
386,2.489,0.569,-18.906018503552293,-1.41543358947224,-18.906018503592293,-1.41543358947224,-5.425114760162209,5.0,0.0,20.0,2.3859,0.17129160488323555
387,-0.266,3.487,-26.881069702409093,-1.93635845452378,-26.8810697024346,-1.9363584545238,-7.249381277097822,2.0,0.0,26.0,2.9901,0.3457547539087035
388,1.817,3.5010000000000003,-33.8097225720412,-1.2367504420941502,-33.8097225720412,-1.2367504420941502,-9.483927871591368,5.0,0.0,42.0,2.0958,0.8101026576113329
389,6.905,6.422999999999999,-28.498499823937895,-2.09558067273034,-28.4984998239488,-2.09558067273035,-7.3253924296811395,2.0,0.0,34.0,3.4462,0.0
390,8.31,6.622000000000001,-30.9729048923291,-2.37154913414594,-30.9729048923728,-2.3715491341459707,-7.961425493454291,2.0,0.0,29.0,3.4462,0.0
391,0.237,-0.9540000000000001,-18.082251044881602,1.4210854715202e-14,-18.082251044907,0.0,-6.138086407923919,4.0,1.0,18.0,-1.6156,0.0
392,0.853,-0.629,-35.0882983268966,-2.1302215488830902,-35.0882983268566,-2.1302215488831298,-10.3264802207984,4.0,0.0,39.0,1.8584,2.459036270013762
393,-0.27,3.452,-41.3781312346182,-1.4451953542170901,-41.3781312345745,-1.4451953542170801,-11.606933811840198,4.0,1.0,39.0,1.5091,0.0
394,-1.15,0.573,-27.7532230958218,-3.2429926973292287,-27.7532230958215,-3.2429926973292593,-7.484586667023059,1.0,2.0,31.0,1.7573,0.2848787406691965
395,-1.492,3.4589999999999996,-32.395417362313296,-1.3219733535578495,-32.395417362349704,-1.3219733535578702,-9.0872026819985,3.0,0.0,44.0,2.0069999999999997,8.292608871124527
396,5.792000000000002,2.807,-39.2539255516458,-1.2831211103403,-39.25392555162029,-1.2831211103403501,-10.5861364929681,6.0,2.0,36.0,0.5071,0.4225046276205773
397,10.315,-1.2329999999999999,-27.068402770208202,-1.3467401698003405,-27.0684027701682,-1.3467401698003,-7.767325065035777,2.0,0.0,30.0,1.9278,2.507999875732396
398,4.928,4.303,-33.435168508778595,-1.3894663738234498,-33.435168508738606,-1.3894663738234097,-9.01691365959394,7.0,0.0,34.0,3.3147,0.0
399,0.147,6.077000000000001,-30.975511587068485,-1.40789093575344,-30.9755115870757,-1.40789093575344,-8.888476708250659,4.0,0.0,40.0,2.5228,2.354674654927587
400,1.51,0.127,-29.1979180055678,-1.20537559889979,-29.1979180056114,-1.20537559889982,-7.8741970636990715,7.0,2.0,31.0,0.3289,0.0
401,2.571,0.574,-31.7180377016994,-0.8825642838456391,-31.71803770173571,-0.8825642838456527,-9.33461309288018,4.0,0.0,30.0,2.2491,0.39140740705896415
402,-0.616,1.71,-28.4809039179418,-1.3408741292306001,-28.480903917974487,-1.3408741292305602,-8.38192517172138,4.0,0.0,33.0,2.2491,0.3546131762905058
403,4.633,1.944,-28.050571585255998,-0.8047069522918241,-28.050571585230497,-0.804706952291866,-7.7081972182674106,6.0,2.0,34.0,-0.1573,1.7760060046056494
404,-0.165,1.7169999999999999,-21.994841358948197,-1.4147210629796398,-21.994841358959107,-1.41472106297959,-6.47307806542081,4.0,0.0,33.0,2.1122,0.0
405,3.694,5.978,-24.769697137238804,-1.4371644787259599,-24.7696971371952,-1.4371644787259497,-7.1077075016473295,2.0,0.0,28.0,1.9278,1.383561210387458
406,-1.814,8.033999999999999,-31.014404396559296,-1.59837046666884,-31.014404396592003,-1.5983704666688001,-8.699816262928179,5.0,0.0,49.0,3.063,3.2745284661669483
407,-1.131,0.715,-26.84214057056189,-2.12535399560657,-26.8421405705615,-2.1253539956066,-7.376124677156371,1.0,0.0,25.0,2.5039,2.63496914991702
408,-1.161,4.301,-31.765951321755,-2.268934220750669,-31.7659513217659,-2.26893422075068,-8.729170343989459,1.0,0.0,38.0,2.5039,5.821024404754334
409,10.356,-1.2570000000000001,-25.862215896122493,-1.3461909619867098,-25.862215896082486,-1.34619096198672,-7.421207652060291,2.0,0.0,30.0,1.9278,1.499383971085941
410,-0.183,1.7280000000000002,-22.3413220484799,-1.4151978294414198,-22.3413220484799,-1.4151978294414198,-6.5750472733317995,4.0,0.0,33.0,2.1122,0.12179555469272647
411,11.950999999999999,17.307000000000002,-28.6047291833856,-1.9618411457615301,-28.604729183345604,-1.96184114576148,-7.35269813876464,2.0,0.0,37.0,3.4462,0.0
412,-0.11199999999999999,0.81,-21.7456678958188,-1.21418870700279,-21.7456678958588,-1.2141887070028,-6.099853242039609,4.0,1.0,38.0,1.5091,0.0
413,-1.818,3.437,-39.0931402528331,-1.5605375236470702,-39.0931402527895,-1.56053752364706,-10.965973519654698,5.0,0.0,45.0,3.063,2.8377721568758796
414,-0.5,2.799,-23.81767974592369,-1.39672776270027,-23.817679745963694,-1.39672776270028,-6.834524462046231,5.0,0.0,45.0,2.3446,4.034200354527432
415,0.027999999999999997,-1.249,-33.2072681816899,-2.12998212298896,-33.2072681816499,-2.12998212298901,-10.0549318932415,3.0,0.0,37.0,1.7929,1.6325295482662108
416,0.18600000000000005,-1.099,-17.707482307694598,0.0,-17.7074823077019,0.0,-6.0108697861586124,4.0,1.0,19.0,-1.6156,0.2659039546743949
417,-0.185,4.315,-38.7344008933906,-1.24170118472851,-38.7344008934015,-1.24170118472847,-10.8653439388468,3.0,0.0,42.0,2.0069999999999997,8.558176463566287
418,0.7509999999999999,-0.905,-33.049298269023005,0.0,-33.049298269063,0.0,-10.732237589739904,6.0,1.0,38.0,0.1662,0.6793741486812721
419,-0.3,3.389,-24.745266870952,-1.3989236843631798,-24.745266870995692,-1.3989236843632098,-7.10069719441621,5.0,0.0,44.0,2.3446,2.4628586036471756
420,8.314999999999998,6.563,-31.759816386871496,-2.38660789714616,-31.759816386915197,-2.38660789714618,-8.16369703548501,2.0,0.0,29.0,3.4462,0.0
421,-0.128,1.591,-30.643280058677195,-1.37161448704582,-30.643280058677195,-1.37161448704582,-8.42066427733827,7.0,0.0,31.0,3.1092,3.9713328979547406
422,18.484,-3.26,-26.599401691444694,-1.1569668553464802,-26.5994016914046,-1.1569668553464398,-7.173420058751639,1.0,2.0,34.0,1.7573,0.6147812839022906
423,5.905,7.229,-11.5827795993537,-0.6851105354699462,-11.582779601216302,-0.6851105354699311,-3.3236986706827003,2.0,0.0,31.0,1.9278,0.9057772826332232
424,0.28300000000000003,-1.3030000000000002,-10.8978183155887,0.0,-10.897818315628703,0.0,-3.6993043793556804,4.0,0.0,25.0,-0.9683,0.0
425,-0.8240000000000001,4.378,-25.172986594370688,-1.83101826969843,-25.172986594345307,-1.83101826969843,-6.788739426151282,2.0,0.0,34.0,2.9901,0.7886799601946849
426,-1.145,4.699,-33.1508203036938,-2.25667622635964,-33.150820303733795,-2.25667622635964,-8.940229637085212,2.0,0.0,38.0,2.9901,0.19803243532859144
427,0.263,-1.659,-10.9828640954038,4.2632564145606005e-14,-10.982864095378304,0.0,-3.7281734810974303,4.0,0.0,27.0,-0.9683,2.6992077954758886
428,0.257,-1.166,-26.030708290276397,-0.8014705598981209,-26.030708290283684,-0.8014705598981209,-7.881919029277022,3.0,0.0,25.0,1.3163,0.0
429,0.88,-0.563,-11.833027799613802,-0.8229520479923877,-11.8330278014764,-0.822952047992374,-3.3955078252479494,5.0,0.0,19.0,2.3859,0.0
430,-0.065,0.14300000000000002,-29.502845240531308,-1.33736059124139,-29.5028452405058,-1.33736059124139,-8.10727684898839,6.0,2.0,27.0,-0.1573,0.0
431,-1.714,2.687,-37.081586453403396,-1.58870322936998,-37.08158645336329,-1.58870322937003,-10.640625468593,3.0,0.0,41.0,2.3124,2.918806416049992
432,1.114,-1.426,-20.8106608228045,4.2632564145606005e-14,-20.810660822779006,0.0,-7.06425510957216,3.0,3.0,31.0,-3.6119,0.0
433,0.26,3.06,-29.44693612607809,-1.41412409440181,-29.446936126110806,-1.41412409440177,-8.09191322335979,6.0,2.0,34.0,-0.1573,0.4051598389448037
434,-0.428,2.199,-26.2464503070223,-1.34279109097972,-26.2464503070332,-1.3427910909797296,-7.7243258546361195,4.0,0.0,34.0,2.2491,2.022795689202864
435,0.511,2.112,-25.1336698277282,-1.4270557476523902,-25.1336698276882,-1.42705574765243,-6.90664299877504,7.0,0.0,32.0,3.1092,0.8577941054304714
436,0.41600000000000004,-0.8590000000000001,-22.272292224083294,2.8421709430404e-14,-22.272292224083003,0.0,-7.560411247174509,4.0,0.0,28.0,-0.9683,0.6091726419352937
437,0.885,-0.564,-36.2368083865658,-2.09316039925412,-36.23680838652579,-2.09316039925416,-10.6644865357262,4.0,0.0,40.0,2.2491,0.3168612793904822
438,-0.679,4.603,-30.9882206968614,-2.2713207584668598,-30.988220696817695,-2.27132075846681,-8.35701218059297,2.0,0.0,49.0,2.9901,3.748279827346213
439,-1.061,2.855,-30.776333137357106,-1.3764933841703897,-30.7763331373317,-1.37649338417043,-8.83132210707262,5.0,0.0,41.0,2.3446,4.473968126099493
440,0.284,-1.6280000000000001,-11.508445757914199,1.4210854715202e-14,-11.508445757950499,0.0,-3.90658410325402,4.0,0.0,26.0,-0.9683,0.0
441,0.897,-3.108,-14.527987015815599,1.4210854715202e-14,-14.527987015859301,0.0,-4.931578453088392,3.0,3.0,46.0,-3.6119,0.0
442,-1.2919999999999998,2.6519999999999997,-32.341028029495604,-1.38019577634778,-32.341028029521105,-1.3801957763477901,-9.0719459904262,3.0,0.0,41.0,2.0069999999999997,9.19126862779817
443,-0.9009999999999999,4.543,-31.505547223350696,-2.2664549337845887,-31.50554722336161,-2.2664549337846003,-8.496526614981038,2.0,0.0,36.0,2.9901,5.777110734322604
444,1.392,1.36,-30.90220545597,-0.9494541835965442,-30.902205455929998,-0.949454183596586,-9.35697478969568,3.0,0.0,27.0,1.3163,0.0
445,-0.523,2.029,-28.697405713575506,-2.53452340712019,-28.6974057135752,-2.5345234071202203,-7.739217151117659,2.0,0.0,34.0,2.9901,0.4558161072393983
446,0.5,-1.065,-20.112180060194106,1.4210854715202e-14,-20.112180060205,0.0,-6.827153254026984,4.0,0.0,28.0,-0.9683,0.9319437889636816
447,-0.371,-0.121,-29.093927993828398,-1.34783274222572,-29.093927993853892,-1.3478327422257301,-7.9949078452425395,6.0,2.0,27.0,-0.1573,0.9698248517074484
448,2.62,4.492,-29.154536394569696,-1.4366766536540905,-29.1545363945261,-1.43667665365408,-7.862497758499501,7.0,0.0,37.0,3.3147,0.0
449,2.48,3.181,-28.991841007507897,-1.9876973671642697,-28.9918410074642,-1.9876973671642602,-7.966854704807051,1.0,0.0,25.0,2.5039,4.520514349635051
450,2.344,-0.244,-8.887816980735812,-0.36840415709905,-8.887816980710339,-0.36840415709905,-2.49311170778159,5.0,0.0,27.0,2.0958,0.0
451,1.079,-0.375,-26.72046630897969,-0.7879908882716649,-26.720466309019688,-0.7879908882716792,-8.09077300253769,3.0,0.0,31.0,1.5904,1.3473333161492491
452,0.185,0.8540000000000001,-22.2024728097203,-1.3074099244088302,-22.2024728097567,-1.3074099244088402,-6.3710380337077295,5.0,0.0,27.0,2.3859,0.27813955772114324
453,0.4320000000000001,7.8320000000000025,-21.262508731921105,-1.2318490494153,-21.262508731881105,-1.23184904941532,-5.964322799542191,5.0,0.0,24.0,2.0958,0.3072301292091636
454,0.319,3.353,-21.924340044710803,-1.3305163097408401,-21.924340044710497,-1.33051630974087,-6.45232954064968,4.0,0.0,32.0,2.2491,0.2637450045090329
455,1.649,1.882,-30.2129120221398,-0.7725146930736881,-30.212912022150693,-0.772514693073646,-9.148261489531972,3.0,0.0,26.0,1.3163,0.0
456,-1.016,2.967,-38.421062879329796,-1.59608521926256,-38.4210628792898,-1.5960852192626005,-10.7774498392,5.0,0.0,41.0,3.063,5.45414334289188
457,1.591,-0.298,-17.160421786051298,-1.20000878737856,-17.1604217860586,-1.20000878737856,-4.9242127582083794,5.0,0.0,26.0,2.3859,0.6507978449237133
458,1.6769999999999998,3.931,-37.1453682964166,-1.9031776678396002,-37.145368296398395,-1.9031776678396397,-10.017493367639698,2.0,0.0,36.0,2.9901,3.156135650513036
459,0.24600000000000002,2.4459999999999997,-31.473316046889497,-1.37951722349462,-31.473316046849483,-1.3795172234946298,-9.031322560334338,5.0,0.0,38.0,2.3446,1.0898633806204154
460,1.426,-0.696,-25.259722699898692,-0.7395795556604979,-25.25972269985869,-0.7395795556605121,-7.4339320879350685,4.0,0.0,38.0,2.2491,0.2705403654666985
461,0.20600000000000002,2.191,-36.97381168716671,-2.02484764244844,-36.9738116871995,-2.024847642448389,-9.971227378792326,1.0,0.0,35.0,3.1683,5.594131159545026
462,0.21899999999999997,-1.8259999999999998,-11.345098315450695,1.4210854715202e-14,-11.345098315476198,0.0,-3.8511352150671914,4.0,0.0,25.0,-0.9683,0.6145495179501851
463,-1.6680000000000001,1.4809999999999999,-37.9999244286009,-1.54724166852175,-37.999924428641,-1.54724166852175,-10.9041441413969,3.0,0.0,36.0,2.3124,2.7859838046919383
464,-1.126,2.7230000000000003,-23.5787511222842,-1.3387879184445801,-23.5787511222838,-1.33878791844461,-6.939222438973429,4.0,0.0,38.0,2.2491,0.5494814162150246
465,1.381,0.985,-29.7231465036275,-0.8120549765744302,-29.723146503638397,-0.812054976574444,-8.999963866693651,3.0,0.0,26.0,1.3163,0.0
466,2.5860000000000003,0.047,-27.240080371637298,-0.96336130921425,-27.240080371677298,-0.96336130921425,-8.016751013401151,4.0,0.0,33.0,2.2491,0.3373049910654245
467,2.167,4.1110000000000015,-32.464531155837896,-1.2818451481519697,-32.4645311557942,-1.2818451481519295,-9.315753452911807,4.0,0.0,37.0,2.5228,2.3043194355956995
468,-0.36,0.7809999999999999,-46.6565436427263,-3.7189345305437302,-46.6565436426863,-3.7189345305437795,-12.582500535957596,1.0,0.0,46.0,3.1683,4.416289896958921
469,5.212999999999999,-1.3119999999999998,-28.259300977246298,-1.3508221575556298,-28.25930097729,-1.3508221575556498,-7.926985251024339,5.0,0.0,46.0,3.063,4.298937928535959
470,-0.157,0.8479999999999999,-20.816359767889896,-1.2194665242821998,-20.816359767889498,-1.21946652428223,-5.97329049521491,5.0,0.0,44.0,2.3446,3.4420210045201465
471,0.605,-0.616,-10.091926989534802,-4.2632564145606005e-14,-10.0919269894912,0.0,-3.4257416142753305,4.0,0.0,24.0,-0.9683,1.6773013686768563
472,3.69,6.059,-29.5763409101928,-1.46061087936114,-29.5763409101528,-1.4606108793611596,-8.486982258762099,3.0,0.0,40.0,2.3124,2.431982397532744
473,0.091,-0.20800000000000002,-20.269602618511296,-1.21405381794868,-20.269602618551303,-1.2140538179487,-5.965340597980831,4.0,0.0,27.0,2.2491,0.2327714972520553
474,6.0120000000000005,2.6,-43.135723937684794,-1.2921793115219902,-43.1357239377212,-1.2921793115220097,-11.6329935136431,6.0,2.0,37.0,0.5071,0.0
475,0.977,-1.5730000000000002,-22.810790682684488,-4.2632564145606005e-14,-22.810790682644402,0.0,-7.7432065231179426,3.0,3.0,33.0,-3.6119,0.15819175983788106
476,1.105,-0.126,-31.103103710276603,-0.967695901900797,-31.103103710251197,-0.9676959019008392,-9.15363812394999,4.0,0.0,37.0,2.2491,2.5232763774996974
477,1.315,-0.555,-11.2664136411622,-0.327939771455064,-11.2664136430249,-0.32793977145505,-3.41139238624382,3.0,0.0,22.0,1.3163,0.0
478,-0.22399999999999998,-0.764,-22.381397719374892,-1.53423286572851,-22.3813977194186,-1.5342328657285402,-6.586841536449858,4.0,0.0,21.0,1.9075,1.9795672388960548
479,-1.849,3.4,-39.555601717587706,-1.5673873712032396,-39.5556017176277,-1.5673873712032396,-11.0956980734654,5.0,0.0,38.0,3.063,2.627091516685143
480,0.22899999999999998,1.726,-18.3341737362243,-0.9518647586630921,-18.3341737362243,-0.95186475866312,-5.14289878981041,4.0,1.0,28.0,1.5091,0.0
481,0.519,-0.413,-17.676310274568102,1.4210854715202e-14,-17.676310274608102,0.0,-6.3316021560610105,4.0,0.0,19.0,-0.9129999999999999,2.357009582165853
482,1.4809999999999999,-0.583,-25.346093339943806,-1.0136729955723802,-25.34609333995469,-1.0136729955723398,-7.674622341665567,3.0,0.0,36.0,1.7929,1.3354483077346475
483,2.491,-0.62,-20.8912594747635,1.4210854715202e-14,-20.8912594748072,0.0,-6.534185813174609,8.0,0.0,31.0,1.8745,0.0
484,0.447,-1.122,-19.7489267278652,-4.2632564145606005e-14,-19.7489267278215,0.0,-6.703845578656981,4.0,0.0,29.0,-0.9683,2.491757046962228
485,-0.379,4.9719999999999995,-38.539673041170296,-2.3444991157882002,-38.53967304113029,-2.3444991157881496,-10.393514367662704,2.0,0.0,39.0,2.9901,4.851127582893075
486,0.42100000000000004,-1.0759999999999998,-20.52806233795849,0.0,-20.5280623379658,0.0,-6.9683260178663025,4.0,0.0,29.0,-0.9683,6.197937600280842
